audio_path,audio_filename,subtitle,text_for_tts
\voice\licence\c_licence,7.wav,licenza C,licenza C
\voice\licence\c_licence,8.wav,licenza C,licenza C
\voice\licence\c_licence,9.wav,licenza C,licenza C
\voice\licence\d_licence,10.wav,licenza D,licenza D
\voice\licence\d_licence,11.wav,licenza D,licenza D
\voice\licence\d_licence,12.wav,licenza D,licenza D
\voice\licence\pro_licence,13.wav,licenza Pro,licenza Pro
\voice\licence\pro_licence,14.wav,licenza Pro,licenza Pro
\voice\licence\pro_licence,15.wav,licenza Pro,licenza Pro
\voice\licence\rookie_licence,1.wav,licenza Rookie,licenza Rookie
\voice\licence\rookie_licence,2.wav,licenza Rookie,licenza Rookie
\voice\licence\rookie_licence,3.wav,licenza Rookie,licenza Rookie
\voice\mandatory_pit_stops\box_in,1.wav,rientra ai box,rientra ai box
\voice\mandatory_pit_stops\box_in,2.wav,rientra ai box,rientra ai box
\voice\mandatory_pit_stops\box_in,3.wav,rientra ai box,rientra ai box
\voice\mandatory_pit_stops\box_in,4.wav,rientra ai box,rientra ai box
\voice\mandatory_pit_stops\box_now,1.wav,box adesso,box adesso
\voice\mandatory_pit_stops\box_now,2.wav,box adesso,box adesso
\voice\mandatory_pit_stops\box_now,3.wav,box adesso,box adesso
\voice\mandatory_pit_stops\box_now,4.wav,box adesso,box adesso
\voice\mandatory_pit_stops\box_now,5.wav,box adesso,box adesso
\voice\mandatory_pit_stops\box_now,6.wav,box adesso,box adesso
\voice\mandatory_pit_stops\box_now,7.wav,box adesso,box adesso
\voice\mandatory_pit_stops\box_to_fit_options_now,1_op_prefix_ok.wav,in this giro for options,in this giro for options
\voice\mandatory_pit_stops\box_to_fit_options_now,1_rq_suffix_please.wav,in this giro for option gomme,in this giro for option gomme
\voice\mandatory_pit_stops\box_to_fit_options_now,2_op_prefix_ok.wav,in this giro for option gomme,in this giro for option gomme
\voice\mandatory_pit_stops\box_to_fit_options_now,2_rq_suffix_please.wav,box this giro for options,box this giro for options
\voice\mandatory_pit_stops\box_to_fit_options_now,3_op_prefix_ok.wav,pit this giro for options,pit this giro for options
\voice\mandatory_pit_stops\box_to_fit_options_now,3_rq_suffix_please.wav,in this giro for option gomme,in this giro for option gomme
\voice\mandatory_pit_stops\box_to_fit_primes_now,1_op_prefix_ok.wav,box this giro for prime gomme,box this giro for prime gomme
\voice\mandatory_pit_stops\box_to_fit_primes_now,1_rq_suffix_please.wav,box this giro for primes,box this giro for primes
\voice\mandatory_pit_stops\box_to_fit_primes_now,2_op_prefix_ok.wav,pit this giro for prime gomme,pit this giro for prime gomme
\voice\mandatory_pit_stops\box_to_fit_primes_now,2_rq_suffix_please.wav,in this giro for primes,in this giro for primes
\voice\mandatory_pit_stops\box_to_fit_primes_now,3_op_prefix_ok.wav,in this giro for primes gomme,in this giro for primes gomme
\voice\mandatory_pit_stops\box_to_fit_primes_now,3_rq_suffix_please.wav,box this giro for prime gomme,box this giro for prime gomme
\voice\mandatory_pit_stops\can_now_fit_options,1.wav,possiamo montare le option adesso,possiamo montare le option adesso
\voice\mandatory_pit_stops\can_now_fit_options,2.wav,puoi now fit option gomme,puoi now fit option gomme
\voice\mandatory_pit_stops\can_now_fit_options,3.wav,puoi put options on,puoi put options on
\voice\mandatory_pit_stops\can_now_fit_options,4.wav,puoi now switch to options,puoi now switch to options
\voice\mandatory_pit_stops\can_now_fit_primes,1.wav,puoi now switch to primes,puoi now switch to primes
\voice\mandatory_pit_stops\can_now_fit_primes,2.wav,puoi now put primes on,puoi now put primes on
\voice\mandatory_pit_stops\can_now_fit_primes,3.wav,puoi now fit prime gomme,puoi now fit prime gomme
\voice\mandatory_pit_stops\can_now_fit_primes,4.wav,possiamo passare alle prime adesso,possiamo passare alle prime adesso
\voice\mandatory_pit_stops\cant_change_those,1.wav,non possiamo cambiarle,non possiamo cambiarle
\voice\mandatory_pit_stops\cant_change_those,2.wav,non possiamo cambiarle,non possiamo cambiarle
\voice\mandatory_pit_stops\cant_change_those,3.wav,non possiamo non sono disponibili,non possiamo non sono disponibili
\voice\mandatory_pit_stops\cant_change_those,4.wav,non possiamo cambiarle,non possiamo cambiarle
\voice\mandatory_pit_stops\cant_do_that,1.wav,non possiamo,non possiamo
\voice\mandatory_pit_stops\cant_do_that,2.wav,non possiamo,non possiamo
\voice\mandatory_pit_stops\cant_do_that,3.wav,non possiamo,non possiamo
\voice\mandatory_pit_stops\cant_do_that,4.wav,non possiamo,non possiamo
\voice\mandatory_pit_stops\car_has_too_much_damage,1.wav,"the macchina has too much danno, we can't fix this","the macchina has too much danno, we can't fix this"
\voice\mandatory_pit_stops\car_has_too_much_damage,2.wav,"there's too much danno here, there's nothing we can do","there's too much danno here, there's nothing we can do"
\voice\mandatory_pit_stops\car_has_too_much_damage,3.wav,"the macchina's got too much danno, , siamo done","the macchina's got too much danno, , siamo done"
\voice\mandatory_pit_stops\confirm_alternate_tyres,1.wav,"copy that, alternate gomme","copy that, alternate gomme"
\voice\mandatory_pit_stops\confirm_alternate_tyres,2.wav,"understood, siamo putting alternate gomme on","understood, siamo putting alternate gomme on"
\voice\mandatory_pit_stops\confirm_alternate_tyres,3.wav,"ok, alternate gomme","ok, alternate gomme"
\voice\mandatory_pit_stops\confirm_alternate_tyres,4.wav,"acknowledged, alternate gomme this time","acknowledged, alternate gomme this time"
\voice\mandatory_pit_stops\confirm_alternate_tyres,5.wav,"ok, siamo putting alternate gomme on","ok, siamo putting alternate gomme on"
\voice\mandatory_pit_stops\confirm_change_all_tyres,1.wav,"copy that, we'll change all 4 gomme","copy that, we'll change all 4 gomme"
\voice\mandatory_pit_stops\confirm_change_all_tyres,2.wav,"understood, siamo changing all 4 gomme","understood, siamo changing all 4 gomme"
\voice\mandatory_pit_stops\confirm_change_all_tyres,3.wav,"acknowledged, we'll change all 4 gomme","acknowledged, we'll change all 4 gomme"
\voice\mandatory_pit_stops\confirm_change_all_tyres,4.wav,"understood, we'll change all your gomme","understood, we'll change all your gomme"
\voice\mandatory_pit_stops\confirm_change_all_tyres,5.wav,"copy that, we'll change all your gomme","copy that, we'll change all your gomme"
\voice\mandatory_pit_stops\confirm_change_all_tyres,6.wav,"understood, siamo changing all 4 gomme","understood, siamo changing all 4 gomme"
\voice\mandatory_pit_stops\confirm_change_all_tyres,7.wav,"acknowledged, siamo changing all 4 gomme","acknowledged, siamo changing all 4 gomme"
\voice\mandatory_pit_stops\confirm_change_front_left_only,1.wav,ricevuto cambieremo solo l'anteriore sinistra,ricevuto cambieremo solo l'anteriore sinistra
\voice\mandatory_pit_stops\confirm_change_front_left_only,2.wav,ricevuto cambieremo solo l'anteriore sinistra,ricevuto cambieremo solo l'anteriore sinistra
\voice\mandatory_pit_stops\confirm_change_front_left_only,3.wav,ricevuto cambieremo solo l'anteriore sinistra,ricevuto cambieremo solo l'anteriore sinistra
\voice\mandatory_pit_stops\confirm_change_front_left_only,4.wav,ricevuto cambieremo solo l'anteriore sinistra,ricevuto cambieremo solo l'anteriore sinistra
\voice\mandatory_pit_stops\confirm_change_front_right_only,1.wav,ricevuto cambieremo solo l'anteriore destra,ricevuto cambieremo solo l'anteriore destra
\voice\mandatory_pit_stops\confirm_change_front_right_only,2.wav,ricevuto cambieremo solo l'anteriore destra,ricevuto cambieremo solo l'anteriore destra
\voice\mandatory_pit_stops\confirm_change_front_right_only,3.wav,ricevuto cambieremo solo l'anteriore destra,ricevuto cambieremo solo l'anteriore destra
\voice\mandatory_pit_stops\confirm_change_front_right_only,4.wav,ricevuto cambieremo solo l'anteriore destra,ricevuto cambieremo solo l'anteriore destra
\voice\mandatory_pit_stops\confirm_change_front_tyres,1.wav,"understood, siamo changing front gomme only this time","understood, siamo changing front gomme only this time"
\voice\mandatory_pit_stops\confirm_change_front_tyres,2.wav,"copy that, front gomme only","copy that, front gomme only"
\voice\mandatory_pit_stops\confirm_change_front_tyres,3.wav,"acknowledged, we'll change front gomme this time","acknowledged, we'll change front gomme this time"
\voice\mandatory_pit_stops\confirm_change_front_tyres,4.wav,"acknowledged, siamo changing front gomme only this time","acknowledged, siamo changing front gomme only this time"
\voice\mandatory_pit_stops\confirm_change_front_tyres,5.wav,"understood, change front gomme only","understood, change front gomme only"
\voice\mandatory_pit_stops\confirm_change_front_tyres,6.wav,"acknowledged, siamo changing your front gomme only","acknowledged, siamo changing your front gomme only"
\voice\mandatory_pit_stops\confirm_change_left_side_tyres,1.wav,"acknowledged, we'll change left side gomme only","acknowledged, we'll change left side gomme only"
\voice\mandatory_pit_stops\confirm_change_left_side_tyres,2.wav,"acknowledged, we'll change left side gomme only","acknowledged, we'll change left side gomme only"
\voice\mandatory_pit_stops\confirm_change_left_side_tyres,3.wav,"acknowledged, we'll change left side gomme only","acknowledged, we'll change left side gomme only"
\voice\mandatory_pit_stops\confirm_change_left_side_tyres,4.wav,"acknowledged, we'll change left side gomme only","acknowledged, we'll change left side gomme only"
\voice\mandatory_pit_stops\confirm_change_no_tyres,1.wav,"copy that, no gomme at the next stop","copy that, no gomme at the next stop"
\voice\mandatory_pit_stops\confirm_change_no_tyres,2.wav,"understood, siamo not gonna change the gomme this time around","understood, siamo not gonna change the gomme this time around"
\voice\mandatory_pit_stops\confirm_change_no_tyres,3.wav,"acknowledged, no gomme at the next pit stop","acknowledged, no gomme at the next pit stop"
\voice\mandatory_pit_stops\confirm_change_no_tyres,4.wav,"copy that, no gomma change at the next stop","copy that, no gomma change at the next stop"
\voice\mandatory_pit_stops\confirm_change_no_tyres,5.wav,"understood, no gomme for the next pit stop","understood, no gomme for the next pit stop"
\voice\mandatory_pit_stops\confirm_change_rear_left_only,1.wav,ricevuto cambieremo solo la posteriore sinistra,ricevuto cambieremo solo la posteriore sinistra
\voice\mandatory_pit_stops\confirm_change_rear_left_only,2.wav,ricevuto cambieremo solo la posteriore sinistra,ricevuto cambieremo solo la posteriore sinistra
\voice\mandatory_pit_stops\confirm_change_rear_left_only,3.wav,ricevuto cambieremo solo la posteriore sinistra,ricevuto cambieremo solo la posteriore sinistra
\voice\mandatory_pit_stops\confirm_change_rear_left_only,4.wav,ricevuto cambieremo solo la posteriore sinistra,ricevuto cambieremo solo la posteriore sinistra
\voice\mandatory_pit_stops\confirm_change_rear_right_only,1.wav,ricevuto cambieremo solo la posteriore destra,ricevuto cambieremo solo la posteriore destra
\voice\mandatory_pit_stops\confirm_change_rear_right_only,2.wav,ricevuto cambieremo solo la posteriore destra,ricevuto cambieremo solo la posteriore destra
\voice\mandatory_pit_stops\confirm_change_rear_right_only,3.wav,ricevuto cambieremo solo la posteriore destra,ricevuto cambieremo solo la posteriore destra
\voice\mandatory_pit_stops\confirm_change_rear_right_only,4.wav,ricevuto cambieremo solo la posteriore destra,ricevuto cambieremo solo la posteriore destra
\voice\mandatory_pit_stops\confirm_change_rear_tyres,1.wav,"copy that, we'll change rear gomme only","copy that, we'll change rear gomme only"
\voice\mandatory_pit_stops\confirm_change_rear_tyres,2.wav,"understood, siamo changing your rear gomme only","understood, siamo changing your rear gomme only"
\voice\mandatory_pit_stops\confirm_change_rear_tyres,3.wav,"ok, we'll change your rear gomme only","ok, we'll change your rear gomme only"
\voice\mandatory_pit_stops\confirm_change_rear_tyres,4.wav,"acknowledged, we'll change the rear gomme only","acknowledged, we'll change the rear gomme only"
\voice\mandatory_pit_stops\confirm_change_rear_tyres,5.wav,"copy that, siamo changing rear gomme only","copy that, siamo changing rear gomme only"
\voice\mandatory_pit_stops\confirm_change_rear_tyres,6.wav,"understood, rear gomme only","understood, rear gomme only"
\voice\mandatory_pit_stops\confirm_change_right_side_tyres,1.wav,"acknowledged, we'll change right side gomme only","acknowledged, we'll change right side gomme only"
\voice\mandatory_pit_stops\confirm_change_right_side_tyres,2.wav,"acknowledged, we'll change right side gomme only","acknowledged, we'll change right side gomme only"
\voice\mandatory_pit_stops\confirm_change_right_side_tyres,3.wav,"acknowledged, we'll change right side gomme only","acknowledged, we'll change right side gomme only"
\voice\mandatory_pit_stops\confirm_change_right_side_tyres,4.wav,"acknowledged, we'll change right side gomme only","acknowledged, we'll change right side gomme only"
\voice\mandatory_pit_stops\confirm_change_tyres,1.wav,"acknowledged, we'll change gomme","acknowledged, we'll change gomme"
\voice\mandatory_pit_stops\confirm_change_tyres,2.wav,"acknowledged, we'll change gomme","acknowledged, we'll change gomme"
\voice\mandatory_pit_stops\confirm_change_tyres,3.wav,"acknowledged, we'll change gomme","acknowledged, we'll change gomme"
\voice\mandatory_pit_stops\confirm_change_tyres,4.wav,"acknowledged, we'll change gomme","acknowledged, we'll change gomme"
\voice\mandatory_pit_stops\confirm_change_tyres,5.wav,"acknowledged, we'll change gomme","acknowledged, we'll change gomme"
\voice\mandatory_pit_stops\confirm_dont_fix_aero,1.wav,"understood, siamo not gonna fix the aerodinamica","understood, siamo not gonna fix the aerodinamica"
\voice\mandatory_pit_stops\confirm_dont_fix_aero,2.wav,"copy that, no aerodinamica fixes this time","copy that, no aerodinamica fixes this time"
\voice\mandatory_pit_stops\confirm_dont_fix_aero,3.wav,"acknowledged, no aerodinamica fix at the next pit stop","acknowledged, no aerodinamica fix at the next pit stop"
\voice\mandatory_pit_stops\confirm_dont_fix_aero,4.wav,"understood, siamo not gonna fix the aerodinamica","understood, siamo not gonna fix the aerodinamica"
\voice\mandatory_pit_stops\confirm_dont_fix_aero,5.wav,"acknowledged, siamo not gonna fix the aerodinamica","acknowledged, siamo not gonna fix the aerodinamica"
\voice\mandatory_pit_stops\confirm_dont_fix_aero,6.wav,"copy that, no aerodinamica fixes","copy that, no aerodinamica fixes"
\voice\mandatory_pit_stops\confirm_dont_fix_suspension,1.wav,"understood, we won't fix the sospensione","understood, we won't fix the sospensione"
\voice\mandatory_pit_stops\confirm_dont_fix_suspension,2.wav,"copy that, siamo not gonna fix the sospensione","copy that, siamo not gonna fix the sospensione"
\voice\mandatory_pit_stops\confirm_dont_fix_suspension,3.wav,"acknowledged, we won't fix the sospensione","acknowledged, we won't fix the sospensione"
\voice\mandatory_pit_stops\confirm_dont_fix_suspension,4.wav,"ok, siamo not gonna fix the sospensione","ok, siamo not gonna fix the sospensione"
\voice\mandatory_pit_stops\confirm_dont_fix_suspension,5.wav,"understood, we won't fix the sospensione","understood, we won't fix the sospensione"
\voice\mandatory_pit_stops\confirm_dont_fix_suspension,6.wav,"copy that, siamo not gonna fix the sospensione","copy that, siamo not gonna fix the sospensione"
\voice\mandatory_pit_stops\confirm_dry_tyres,1.wav,"acknowledged, asciutto gomme","acknowledged, asciutto gomme"
\voice\mandatory_pit_stops\confirm_dry_tyres,2.wav,"acknowledged, asciutto gomme","acknowledged, asciutto gomme"
\voice\mandatory_pit_stops\confirm_dry_tyres,3.wav,"acknowledged, asciutto gomme","acknowledged, asciutto gomme"
\voice\mandatory_pit_stops\confirm_dry_tyres,4.wav,"acknowledged, asciutto gomme","acknowledged, asciutto gomme"
\voice\mandatory_pit_stops\confirm_dry_tyres,5.wav,"acknowledged, asciutto gomme","acknowledged, asciutto gomme"
\voice\mandatory_pit_stops\confirm_fit_tyre_set_intro,1.wav,"acknowledged, we'll fit gomma set","acknowledged, we'll fit gomma set"
\voice\mandatory_pit_stops\confirm_fit_tyre_set_intro,2.wav,"acknowledged, we'll fit gomma set","acknowledged, we'll fit gomma set"
\voice\mandatory_pit_stops\confirm_fit_tyre_set_intro,3.wav,"acknowledged, we'll fit gomma set","acknowledged, we'll fit gomma set"
\voice\mandatory_pit_stops\confirm_fit_tyre_set_intro,4.wav,"acknowledged, we'll fit gomma set","acknowledged, we'll fit gomma set"
\voice\mandatory_pit_stops\confirm_fit_tyre_set_intro,5.wav,"acknowledged, we'll fit gomma set","acknowledged, we'll fit gomma set"
\voice\mandatory_pit_stops\confirm_fix_all,1.wav,ricevuto ripareremo tutto il possibile,ricevuto ripareremo tutto il possibile
\voice\mandatory_pit_stops\confirm_fix_all,2.wav,ricevuto ripareremo tutto il possibile,ricevuto ripareremo tutto il possibile
\voice\mandatory_pit_stops\confirm_fix_all,3.wav,ricevuto ripareremo tutto il possibile,ricevuto ripareremo tutto il possibile
\voice\mandatory_pit_stops\confirm_fix_all,4.wav,ricevuto ripareremo tutto il possibile,ricevuto ripareremo tutto il possibile
\voice\mandatory_pit_stops\confirm_fix_all_aero,1.wav,"understood, we'll fix front and rear aerodinamica","understood, we'll fix front and rear aerodinamica"
\voice\mandatory_pit_stops\confirm_fix_all_aero,2.wav,"copy that, we'll fix your front and your rear aerodinamica","copy that, we'll fix your front and your rear aerodinamica"
\voice\mandatory_pit_stops\confirm_fix_all_aero,3.wav,"acknowledged, we'll fix front and rear aerodinamica","acknowledged, we'll fix front and rear aerodinamica"
\voice\mandatory_pit_stops\confirm_fix_all_aero,4.wav,"ok, we'll fix your front and your rear aerodinamica","ok, we'll fix your front and your rear aerodinamica"
\voice\mandatory_pit_stops\confirm_fix_all_aero,5.wav,"understood, we'll fix the front and rear aerodinamica","understood, we'll fix the front and rear aerodinamica"
\voice\mandatory_pit_stops\confirm_fix_body,1.wav,"acknowledged, we'll fix the carrozzeria","acknowledged, we'll fix the carrozzeria"
\voice\mandatory_pit_stops\confirm_fix_body,2.wav,"acknowledged, we'll fix the carrozzeria","acknowledged, we'll fix the carrozzeria"
\voice\mandatory_pit_stops\confirm_fix_body,3.wav,"acknowledged, we'll fix the carrozzeria","acknowledged, we'll fix the carrozzeria"
\voice\mandatory_pit_stops\confirm_fix_body,4.wav,"acknowledged, we'll fix the carrozzeria","acknowledged, we'll fix the carrozzeria"
\voice\mandatory_pit_stops\confirm_fix_body,5.wav,"acknowledged, we'll fix the carrozzeria","acknowledged, we'll fix the carrozzeria"
\voice\mandatory_pit_stops\confirm_fix_front_aero,1.wav,"copy that, we'll fix the front aerodinamica","copy that, we'll fix the front aerodinamica"
\voice\mandatory_pit_stops\confirm_fix_front_aero,2.wav,"understood, siamo fixing the front aerodinamica","understood, siamo fixing the front aerodinamica"
\voice\mandatory_pit_stops\confirm_fix_front_aero,3.wav,"ok, siamo gonna fix the front aerodinamica","ok, siamo gonna fix the front aerodinamica"
\voice\mandatory_pit_stops\confirm_fix_front_aero,4.wav,"acknowledged, we'll fix the front aerodinamica only","acknowledged, we'll fix the front aerodinamica only"
\voice\mandatory_pit_stops\confirm_fix_front_aero,5.wav,"copy that, we'll fix the front aerodinamica only","copy that, we'll fix the front aerodinamica only"
\voice\mandatory_pit_stops\confirm_fix_nothing,1.wav,ricevuto niente riparazioni,ricevuto niente riparazioni
\voice\mandatory_pit_stops\confirm_fix_nothing,2.wav,ricevuto niente riparazioni,ricevuto niente riparazioni
\voice\mandatory_pit_stops\confirm_fix_nothing,3.wav,ricevuto niente riparazioni,ricevuto niente riparazioni
\voice\mandatory_pit_stops\confirm_fix_nothing,4.wav,ricevuto niente riparazioni,ricevuto niente riparazioni
\voice\mandatory_pit_stops\confirm_fix_rear_aero,1.wav,"understood, siamo fixing rear aerodinamica only","understood, siamo fixing rear aerodinamica only"
\voice\mandatory_pit_stops\confirm_fix_rear_aero,2.wav,"copy that, rear aerodinamica only","copy that, rear aerodinamica only"
\voice\mandatory_pit_stops\confirm_fix_rear_aero,3.wav,"acknowledged, we'll fix the rear aerodinamica only","acknowledged, we'll fix the rear aerodinamica only"
\voice\mandatory_pit_stops\confirm_fix_rear_aero,4.wav,"ok, we'll fix rear aerodinamica only at the next stop","ok, we'll fix rear aerodinamica only at the next stop"
\voice\mandatory_pit_stops\confirm_fix_rear_aero,5.wav,"understood, siamo fixing the rear aerodinamica only","understood, siamo fixing the rear aerodinamica only"
\voice\mandatory_pit_stops\confirm_fix_suspension,1.wav,"understood, we'll fix the sospensione at the next stop","understood, we'll fix the sospensione at the next stop"
\voice\mandatory_pit_stops\confirm_fix_suspension,2.wav,"copy that, we'll fix the sospensione","copy that, we'll fix the sospensione"
\voice\mandatory_pit_stops\confirm_fix_suspension,3.wav,"ok, siamo gonna fix the sospensione at the next stop","ok, siamo gonna fix the sospensione at the next stop"
\voice\mandatory_pit_stops\confirm_fix_suspension,4.wav,"acknowledged, we'll fix the sospensione","acknowledged, we'll fix the sospensione"
\voice\mandatory_pit_stops\confirm_fix_suspension,5.wav,"ok, siamo gonna fix the sospensione","ok, siamo gonna fix the sospensione"
\voice\mandatory_pit_stops\confirm_fix_suspension,6.wav,"copy that, siamo gonna fix the sospensione at the next stop","copy that, siamo gonna fix the sospensione at the next stop"
\voice\mandatory_pit_stops\confirm_hard_tyres,1.wav,"understood, hard gomme","understood, hard gomme"
\voice\mandatory_pit_stops\confirm_hard_tyres,2.wav,"copy that, siamo going for hard gomme","copy that, siamo going for hard gomme"
\voice\mandatory_pit_stops\confirm_hard_tyres,3.wav,"ok, we'll put hard gomme on","ok, we'll put hard gomme on"
\voice\mandatory_pit_stops\confirm_hard_tyres,4.wav,"acknowledged, hard gomme","acknowledged, hard gomme"
\voice\mandatory_pit_stops\confirm_hard_tyres,5.wav,"ok, siamo going for hard gomme","ok, siamo going for hard gomme"
\voice\mandatory_pit_stops\confirm_hypersoft_tyres,1.wav,"acknowledged, hyper-soft gomme","acknowledged, hyper-soft gomme"
\voice\mandatory_pit_stops\confirm_hypersoft_tyres,2.wav,"acknowledged, hyper-soft gomme","acknowledged, hyper-soft gomme"
\voice\mandatory_pit_stops\confirm_hypersoft_tyres,3.wav,"acknowledged, hyper-soft gomme","acknowledged, hyper-soft gomme"
\voice\mandatory_pit_stops\confirm_hypersoft_tyres,4.wav,"acknowledged, hyper-soft gomme","acknowledged, hyper-soft gomme"
\voice\mandatory_pit_stops\confirm_intermediate_tyres,1.wav,"acknowledged, intermediate gomme","acknowledged, intermediate gomme"
\voice\mandatory_pit_stops\confirm_intermediate_tyres,2.wav,"acknowledged, intermediate gomme","acknowledged, intermediate gomme"
\voice\mandatory_pit_stops\confirm_intermediate_tyres,3.wav,"acknowledged, intermediate gomme","acknowledged, intermediate gomme"
\voice\mandatory_pit_stops\confirm_intermediate_tyres,4.wav,"acknowledged, intermediate gomme","acknowledged, intermediate gomme"
\voice\mandatory_pit_stops\confirm_intermediate_tyres,5.wav,"acknowledged, intermediate gomme","acknowledged, intermediate gomme"
\voice\mandatory_pit_stops\confirm_medium_tyres,1.wav,"copy that, medium gomme","copy that, medium gomme"
\voice\mandatory_pit_stops\confirm_medium_tyres,2.wav,"acknowledged, medium gomme","acknowledged, medium gomme"
\voice\mandatory_pit_stops\confirm_medium_tyres,3.wav,ok we'll put medium gomme on,ok we'll put medium gomme on
\voice\mandatory_pit_stops\confirm_medium_tyres,4.wav,"copy that, siamo going for medium gomme","copy that, siamo going for medium gomme"
\voice\mandatory_pit_stops\confirm_medium_tyres,5.wav,"understood, medium gomme","understood, medium gomme"
\voice\mandatory_pit_stops\confirm_monsoon_tyres,1.wav,"acknowledged, monsoon gomme","acknowledged, monsoon gomme"
\voice\mandatory_pit_stops\confirm_monsoon_tyres,2.wav,"acknowledged, monsoon gomme","acknowledged, monsoon gomme"
\voice\mandatory_pit_stops\confirm_monsoon_tyres,3.wav,"acknowledged, monsoon gomme","acknowledged, monsoon gomme"
\voice\mandatory_pit_stops\confirm_monsoon_tyres,4.wav,"acknowledged, monsoon gomme","acknowledged, monsoon gomme"
\voice\mandatory_pit_stops\confirm_monsoon_tyres,5.wav,"acknowledged, monsoon gomme","acknowledged, monsoon gomme"
\voice\mandatory_pit_stops\confirm_next_tyre_compound,1.wav,"acknowledged, next gomma compound","acknowledged, next gomma compound"
\voice\mandatory_pit_stops\confirm_next_tyre_compound,2.wav,"acknowledged, next gomma compound","acknowledged, next gomma compound"
\voice\mandatory_pit_stops\confirm_next_tyre_compound,3.wav,"acknowledged, next gomma compound","acknowledged, next gomma compound"
\voice\mandatory_pit_stops\confirm_next_tyre_compound,4.wav,"acknowledged, next gomma compound","acknowledged, next gomma compound"
\voice\mandatory_pit_stops\confirm_no_refuelling,1.wav,"copy that, no carburante this time","copy that, no carburante this time"
\voice\mandatory_pit_stops\confirm_no_refuelling,2.wav,"understood, we won't add carburante","understood, we won't add carburante"
\voice\mandatory_pit_stops\confirm_no_refuelling,3.wav,ricevuto niente rifornimento,ricevuto niente rifornimento
\voice\mandatory_pit_stops\confirm_no_refuelling,4.wav,"ok, no refueling this time","ok, no refueling this time"
\voice\mandatory_pit_stops\confirm_no_refuelling,5.wav,ricevuto niente rifornimento,ricevuto niente rifornimento
\voice\mandatory_pit_stops\confirm_no_refuelling,6.wav,"understood, we won't add any carburante","understood, we won't add any carburante"
\voice\mandatory_pit_stops\confirm_option_tyres,1.wav,"understood, we'll go for option gomme","understood, we'll go for option gomme"
\voice\mandatory_pit_stops\confirm_option_tyres,2.wav,"acknowledged, we'll put option gomme on","acknowledged, we'll put option gomme on"
\voice\mandatory_pit_stops\confirm_option_tyres,3.wav,"ok, option gomme","ok, option gomme"
\voice\mandatory_pit_stops\confirm_option_tyres,4.wav,"copy that, siamo going for option gomme","copy that, siamo going for option gomme"
\voice\mandatory_pit_stops\confirm_option_tyres,5.wav,"ok, that's option gomme","ok, that's option gomme"
\voice\mandatory_pit_stops\confirm_prime_tyres,1.wav,"copy that, siamo going for prime gomme","copy that, siamo going for prime gomme"
\voice\mandatory_pit_stops\confirm_prime_tyres,2.wav,"understood, we'll put prime gomme on","understood, we'll put prime gomme on"
\voice\mandatory_pit_stops\confirm_prime_tyres,3.wav,"ok, siamo putting prime gomme on","ok, siamo putting prime gomme on"
\voice\mandatory_pit_stops\confirm_prime_tyres,4.wav,"acknowledged, prime gomme","acknowledged, prime gomme"
\voice\mandatory_pit_stops\confirm_prime_tyres,5.wav,"ok, siamo going for prime gomme","ok, siamo going for prime gomme"
\voice\mandatory_pit_stops\confirm_refuelling,1.wav,"understood, we'll add carburante","understood, we'll add carburante"
\voice\mandatory_pit_stops\confirm_refuelling,2.wav,ricevuto faremo rifornimento,ricevuto faremo rifornimento
\voice\mandatory_pit_stops\confirm_refuelling,3.wav,"understood, siamo gonna add carburante","understood, siamo gonna add carburante"
\voice\mandatory_pit_stops\confirm_refuelling,4.wav,"ok, we'll add the carburante","ok, we'll add the carburante"
\voice\mandatory_pit_stops\confirm_refuelling,5.wav,"acknowledged, siamo gonna refuel you","acknowledged, siamo gonna refuel you"
\voice\mandatory_pit_stops\confirm_requested_tyre_not_available,1.wav,spiacente non sono disponibili,spiacente non sono disponibili
\voice\mandatory_pit_stops\confirm_requested_tyre_not_available,2.wav,those gomme aren't available,those gomme aren't available
\voice\mandatory_pit_stops\confirm_requested_tyre_not_available,3.wav,non possiamo non sono disponibili,non possiamo non sono disponibili
\voice\mandatory_pit_stops\confirm_requested_tyre_not_available,4.wav,those gomme aren't available,those gomme aren't available
\voice\mandatory_pit_stops\confirm_requested_tyre_not_available,5.wav,spiacente non sono disponibili,spiacente non sono disponibili
\voice\mandatory_pit_stops\confirm_requested_tyre_not_available,6.wav,those gomme aren't available,those gomme aren't available
\voice\mandatory_pit_stops\confirm_soft_tyres,1.wav,"acknowledged, siamo going for soft gomme","acknowledged, siamo going for soft gomme"
\voice\mandatory_pit_stops\confirm_soft_tyres,2.wav,"understood, we'll put soft gomme on","understood, we'll put soft gomme on"
\voice\mandatory_pit_stops\confirm_soft_tyres,3.wav,"copy that, siamo going for soft gomme","copy that, siamo going for soft gomme"
\voice\mandatory_pit_stops\confirm_soft_tyres,4.wav,"ok, we'll put soft gomme on","ok, we'll put soft gomme on"
\voice\mandatory_pit_stops\confirm_soft_tyres,5.wav,"understood, soft gomme this time","understood, soft gomme this time"
\voice\mandatory_pit_stops\confirm_supersoft_tyres,1.wav,"acknowledged, super-soft gomme","acknowledged, super-soft gomme"
\voice\mandatory_pit_stops\confirm_supersoft_tyres,2.wav,"acknowledged, super-soft gomme","acknowledged, super-soft gomme"
